Code,Temperature,Humidity,Radiation,Longitude,Latitude,Cs_134_(Bq/m3),Cs_137_(Bq/m3),I_131_(Bq/m3)
22,20.92506753,70.60860097,2.316442923,-0.431176809,42.76101437,12.22321233,1.408415412,44.37996782
11,3.256344244,37.71607278,3.91588877,35.7836994,44.7946543,2.595650692,7.043675062,31.29959942
9,36.20835099,60.79122599,5.950932737,0.874881768,4.588032605,6.073900475,5.877146043,36.28581834
11,28.06729727,58.62433235,7.296557829,44.20837733,26.21806662,7.670587512,3.461542296,37.3498099
5,20.39538857,52.42460216,3.343849226,40.67363775,55.56956154,6.669305973,8.592605088,13.98540991
4,15.82996734,41.66036716,2.927385477,8.049984611,14.16418906,8.513766543,2.26686981,42.07995653
13,19.6562613,56.10854873,8.413322607,14.50206301,29.79297908,8.566071186,1.956834513,43.1994845
18,13.03022162,68.31280254,4.228766968,17.74102585,47.76056024,10.02405007,5.051469622,32.46764575
15,27.05665523,64.97530296,1.07262811,26.85583358,32.9516868,10.46607959,6.552452531,51.3586925
10,14.62432142,64.25279633,4.657034092,27.04780278,52.76266889,11.7829339,10.64506792,26.71128046
5,37.20145491,55.6823666,6.277258483,40.55205524,28.69288617,3.152287387,7.572103875,37.12958916
8,26.32962095,67.9865397,6.049864595,11.84362637,51.58037935,8.845987252,9.729893074,35.76082292
9,9.639727037,68.91018027,2.008693029,39.80162843,23.57248669,1.532900829,7.373163785,9.729850667
16,24.07470146,48.90743882,7.249007801,44.58633882,12.74505163,5.736091716,8.817505422,40.53270468
6,18.22301379,46.06571128,3.708945958,24.60722416,39.95204168,5.694272643,7.475926199,16.34935777
19,12.18605538,62.17035521,5.897537512,20.6421358,36.60545488,11.58065193,4.037921603,41.98819014
13,7.065253447,59.01712072,1.614082945,40.44362088,51.94235445,7.115975398,8.862457,23.10551523
15,11.23310957,58.26220619,4.337497494,3.021027401,15.53282774,7.390264485,5.207233981,56.22156149
18,23.26113377,66.57003511,4.987986105,24.67354618,52.77020479,9.736436131,8.384374188,34.77711074
13,32.4150545,55.9211231,6.240867615,18.0546222,10.71400701,5.341323651,10.75373559,52.25157322
17,20.41646584,40.75902742,3.442286518,26.2461651,18.74097937,9.410498039,9.202550805,60.26424778
17,27.03811441,46.05150632,3.959379229,43.23173397,14.66443631,6.526642741,6.09540665,50.6054946
12,7.820829342,58.98643852,2.7312441,40.52067228,38.35609741,7.196934939,4.594335475,20.93994685
18,24.86839569,38.30843347,3.364559078,1.90067025,34.37312907,11.84763631,7.696787286,11.06952138
10,10.83196494,41.70520071,7.474565831,34.88504603,19.31611281,3.288551342,5.927032423,48.07270195
19,13.87823472,61.61920221,4.136221328,45.72614655,12.40378885,10.83640011,5.605528906,33.30855925
7,5.333125172,68.73729047,5.623594169,25.19215565,25.88896221,5.465358162,5.874573471,40.15479586
21,6.99177835,35.08840371,2.979522362,7.432786669,42.11010706,9.299737292,9.35160582,22.83311646
8,10.84570104,52.76898587,8.544470288,14.62442135,47.09867125,7.992060664,8.347874912,45.38687794
15,26.77218939,46.87712063,8.557716841,18.50970024,52.27813211,5.740445879,5.839042141,52.92590091
21,14.75582887,41.06153865,2.353717323,5.431577582,30.78574392,8.091148378,3.43484781,18.55768232
6,17.54385112,60.34109736,7.926056035,21.76743456,49.58217509,3.558486508,3.534326106,24.90986391
15,20.92696845,51.01583585,3.6526164,12.13447225,23.6641905,4.592146406,6.59950452,53.53383277
10,8.937217869,59.21731458,2.388015606,4.466163542,51.78069359,11.5868092,4.732344093,9.168192423
8,6.192363304,41.74186354,1.120521618,20.30462447,19.91540498,8.478196464,6.871794862,57.00011826
8,31.66491238,74.99236356,7.922825064,10.05156471,24.70931635,8.542012805,3.32849052,62.86762293
13,32.33805751,49.53476459,6.887406267,20.34410975,17.11284849,9.322286579,3.865222789,47.78231845
6,13.82306181,64.110286,6.675267578,12.597533,18.01147568,9.707290067,4.622819872,32.74661718
15,15.47956056,66.02348522,5.869668936,22.02357996,47.11667495,2.74051104,2.608245713,22.74190729
17,7.334354755,42.8248636,8.596052568,6.541585259,43.01824418,6.982091776,7.038388406,47.25400286
6,30.8891445,63.37831376,4.356507441,17.10700463,32.65204354,4.780447286,1.230385272,51.60434607
9,24.02165024,52.61896433,8.948132097,23.76412095,20.52338126,9.431579486,6.083824894,58.29388398
21,11.17733632,48.52587627,3.038939411,3.293401671,19.97378592,8.591113453,5.777219321,30.44486369
21,30.86042072,53.99835053,2.918384547,37.11299058,23.2276273,8.591888109,7.518680261,28.75427177
21,26.39289835,68.6895831,7.717678831,18.73015355,17.95878854,10.51264663,6.957622602,45.80000933
15,14.1241697,73.00368015,1.936527811,36.74714677,28.4867715,3.923099072,6.957627591,23.0986028
20,17.70177693,54.62879868,2.559632971,43.05568621,55.44942961,10.95398516,8.801865807,57.49137185
20,29.8357969,46.64060906,8.426846546,38.95151378,40.00026274,3.326292514,2.045534556,47.14417496
11,28.32254156,73.38019501,7.827450624,7.535292497,9.066639079,9.042256976,7.74833227,60.53388175
11,31.79624365,54.32234641,8.501775873,19.72736325,46.26375855,8.54834828,3.731999527,51.05496258
21,7.998205347,42.1433206,7.452354828,24.67905329,14.55052272,2.657658878,6.254563191,41.95814847
13,20.20355325,54.15450637,0.951366636,16.18139623,43.08544446,3.820785075,4.316265482,32.62038869
6,14.78601254,74.73001628,5.242012534,24.4650299,20.37716843,7.145437074,5.223052524,40.18758431
10,33.01770839,49.75971486,8.390580598,14.92428238,29.68668909,7.735004356,6.114709925,60.78743648
12,24.15905423,46.16161805,6.990592181,42.28616149,11.75249023,11.79212586,1.012831163,7.053362239
4,19.78731236,50.60924531,6.788512124,33.80180657,25.71436912,5.996503373,4.961235409,29.74048233
19,32.06854275,50.29567104,4.681835813,32.41043946,46.70540207,6.591857924,5.908779541,54.85369335
19,26.08738721,59.83038812,7.348482364,32.5316972,13.84256646,4.833736214,5.350828326,43.5613933
4,25.05791963,46.44091625,4.156640505,7.706116016,11.49892074,1.660288013,6.848421114,58.7523466
15,14.83023724,60.55352082,2.334340498,39.80270371,16.74606488,11.96662185,11.15399319,24.0195934
17,18.34542109,47.58669274,6.965151378,25.25724324,49.73308715,4.741154056,10.36419821,20.32115691
20,6.738932052,43.00277812,2.647408489,9.623325452,37.93462929,10.73503033,9.253215402,29.72698615
16,17.49289547,56.79846848,7.739542228,27.2147115,28.38966313,3.588847173,6.259297673,18.84271442
17,30.90878588,55.57296157,8.97663736,11.6873199,23.61655681,8.977965184,6.086529517,18.84144235
14,16.37214799,58.16963237,1.264139493,19.05123089,54.80707108,11.91417824,3.243838974,21.6768316
6,30.66701322,69.66048479,2.564219529,21.23980149,13.21938763,10.16119214,10.46847586,25.94604046
17,22.81857148,49.47813505,1.785406031,17.69769433,38.01030616,4.187753414,7.743158338,64.68471647
14,19.52218875,50.73077898,4.852660538,36.41413005,7.367591928,11.17813857,1.635026179,13.87421065
9,28.49625322,40.61041266,2.885151767,37.11670491,47.51955765,7.8092849,1.416753042,47.94028202
17,28.24859225,70.20922557,1.388320859,19.08340062,45.22034246,7.52342501,2.015009722,17.01445251
10,7.76914784,43.57570247,6.525216356,14.69430845,34.85036146,6.445994848,3.376614583,42.72189116
16,21.01806726,45.09332675,3.192894877,11.23313488,27.20063057,7.122990168,7.131914605,36.99594084
4,22.38457839,42.39116581,2.755313536,20.17274286,13.29193592,7.722437004,8.469679993,41.83441357
8,21.02197918,48.35860578,3.160497121,35.54326737,15.04547675,9.60448353,5.702043982,49.00288633
8,13.12985845,46.61186297,5.721950121,23.20782474,28.46313408,11.43540582,10.12237072,53.64538945
19,20.03187116,76.55162803,2.727946022,17.97936893,56.52175115,12.60588551,1.473980677,64.00189708
18,7.836493805,58.88453807,8.145788859,10.97646299,22.10369619,10.34891963,2.52759246,27.38328607
15,24.8168378,57.98040066,6.357380369,7.740534086,12.20733776,5.050979155,6.660966977,4.848944043
15,31.40642961,44.91490307,5.656404892,29.58317899,55.30899694,7.628018032,4.511520977,40.45057605
11,28.85808557,75.87219683,7.690776591,3.293366195,25.33336968,4.272575939,5.417620498,64.52062899
8,15.91122419,59.86278716,5.116452184,23.87154228,42.94962983,8.775580816,5.486048549,42.71507614
22,9.899248454,58.77654041,7.717712395,4.261220175,22.62881878,7.442313906,10.09312836,18.9679861
22,8.519887954,45.69400497,3.156594593,4.496472161,35.61245905,11.04495688,7.040336592,66.63164717
3,28.22956005,66.49781019,8.806945224,38.02320544,34.45777703,5.406763781,3.445405565,33.77605252
10,31.47404812,73.18151528,6.426144325,23.54325724,8.749857846,12.19255228,8.187666223,40.99588677
15,15.74297642,70.29455834,4.960675003,41.63586046,40.37373955,3.939086604,8.60625595,47.33253279
15,36.10103524,42.39506547,8.366076466,5.544845524,22.62006884,6.325449687,1.69339559,51.40428094
11,24.51868633,76.62337129,4.873765606,42.76742409,46.90618604,8.503289628,7.40985831,63.4533317
12,24.31074077,61.65706345,8.103930085,18.9702128,35.02521795,10.39702569,9.308087148,25.438204
8,20.45020506,50.85641941,3.904607932,36.13145376,24.02578979,9.466092441,8.802748397,18.91063055
4,27.27076475,39.9915466,8.480816835,22.77718723,36.00138568,3.405918995,3.624588709,33.25835531
15,9.593033847,40.21197389,6.726632003,15.7460934,50.92018236,7.191075374,7.477913945,52.26415518
7,20.60100609,72.41128265,4.722900862,21.23841782,6.485237686,3.95183802,7.221103653,43.93181388
10,18.3390469,73.25204565,3.174129774,23.57164023,50.14982357,6.53678042,6.420076511,27.06264369
20,35.08618411,56.87290747,8.011467397,2.71829228,38.90986237,11.66143819,2.292066914,27.89951895
21,13.2219143,66.72254887,6.4576377,11.41001503,42.25034518,7.618980188,4.736484407,48.48942057
16,1.963552853,57.13062549,5.374423887,26.50222866,34.77015423,4.830772892,4.084285192,16.75336846
11,36.55796564,60.79458066,6.387593892,0.97573587,54.51494966,2.558360653,6.78286362,19.16606204
11,23.8646419,34.6282815,7.018362145,13.59343116,38.38943989,12.44641194,8.654074406,34.75946558
17,21.54979812,61.29415444,1.824475393,41.54316475,15.33563103,11.99295061,8.700981171,12.96500741
4,7.883793016,69.73907302,3.073919676,29.37489101,36.79447813,9.479797698,7.322795944,63.27783164
3,8.034523769,60.09539178,4.623231994,19.28029705,46.40377862,2.003681102,3.809130263,20.03548299
8,11.44453348,55.02539377,1.041660795,42.00753755,49.83449553,10.23386574,9.981916907,16.16719801
4,28.49579606,65.42888879,4.582445626,10.86992011,33.38978054,11.75076581,5.252918401,11.16179559
15,26.66251482,69.72324247,7.940531894,33.6986462,42.63062638,9.240588064,8.598450924,32.07791979
4,26.02756941,51.50344536,7.841601557,8.736652422,52.09927022,6.988005273,1.766970597,46.041323
12,20.01985,49.24141535,7.040264276,29.02363341,6.245438013,12.23726616,7.493037187,42.29948406
16,10.78570582,55.04292653,5.407158241,44.75711016,54.50215447,8.235617911,4.120421104,39.02282021
7,12.7703957,52.40737253,5.332100517,24.39382826,29.9421975,7.009701128,5.364712037,31.9831473
18,6.908888039,60.92674794,4.450184397,40.29948303,36.76157119,6.031507338,9.876836058,37.72608856
7,13.03052396,39.46973446,3.542168833,20.00800955,47.82391092,9.599452797,8.76252156,49.26905468
12,6.515660521,57.24488033,7.280799501,14.19790642,38.80389127,11.22755417,7.760983076,41.93140836
9,20.19977771,47.96087281,6.840080427,23.37078098,28.66136286,2.386194273,7.527531551,16.37157676
18,14.16864989,67.30968302,5.837607124,10.0340278,40.05537589,10.24743495,4.660465289,37.86243508
5,16.06841158,39.61000137,3.041377712,3.298377649,35.73121377,8.205939266,6.12946202,19.37496651
17,21.97485752,41.9462028,1.916094777,22.84578978,43.78984593,7.988378196,10.10579821,51.50823967
14,24.31001267,60.39395759,7.868727495,8.901298465,24.65632858,3.321198218,4.296194792,38.51882162
5,26.43004013,63.7338141,7.87021712,10.76928638,34.09758572,2.824827702,3.03371163,43.78634894
21,13.78777508,62.83439189,6.224878159,16.1912805,36.75782695,7.583994836,7.459181738,43.67458136
11,7.965550323,50.48567974,8.143302887,2.515481476,21.63190536,4.516914504,1.103288584,10.37117186
5,21.09332909,54.96868316,5.01269587,27.78164403,48.71995134,6.470924057,5.839387977,49.30791284
13,16.92441183,42.70493843,3.284548743,38.0003113,39.15048435,8.937051568,5.730467464,52.44656605
7,35.13435236,43.73953602,5.641570058,11.02097463,31.47273312,5.615384563,7.981231717,40.21641314
12,13.45922596,43.17809796,6.687849092,19.33260967,45.06826655,8.690035291,7.40798991,38.40340615
22,30.65141904,68.29541948,1.396659156,23.46380164,41.3055875,6.425869826,5.521005525,28.03306483
17,21.41294113,43.58061297,3.387643044,21.40450902,18.28055617,4.288515883,6.311875024,29.28975244
3,27.24174319,47.79097162,8.541467571,23.8133996,23.59619322,7.581402833,4.364034212,36.25053472
8,19.94387597,39.10239577,5.12051964,16.241241,10.02984881,9.125799702,11.03579544,40.05610825
13,30.29519781,42.51587253,8.788746181,17.90555831,44.93812283,12.54864894,9.477256213,29.26336191
22,18.55331304,54.3347656,5.381166094,35.38058233,40.31152482,7.622603851,6.879409834,30.34974486
14,30.92390528,51.43526446,1.559860779,37.41637898,26.06381353,11.84788579,9.275255405,17.78007596
9,16.56397982,55.32586722,6.324939038,-3.115901997,18.78081966,9.439257233,2.980797986,61.74235407
17,10.02504473,39.64596679,2.502538889,9.092080877,31.81280539,9.235929783,5.134059987,53.78847019
6,25.01985888,60.02124138,3.882639561,36.06023859,28.04897507,13.0214461,5.281853102,42.72088892
13,19.70723123,46.82976494,1.11658663,41.88099272,24.08778449,6.31243076,7.278385308,46.18993605
19,5.439207157,46.30701059,2.548994578,31.51910597,31.14007454,5.242694031,8.298912365,60.1004055
7,4.484070732,39.77889769,3.266533945,25.21718024,45.84679996,3.548485573,4.326507512,55.89777817
14,8.265365796,69.57507415,4.473269905,35.32677404,55.58517714,4.857134795,5.373131061,52.7048791
17,25.63928131,42.5760104,6.040930206,3.638998647,40.24637425,6.580477857,7.154738242,57.89058618
17,11.8220601,67.97983367,6.325375597,47.21267666,45.74033156,1.6051176,8.215148347,7.276793036
20,20.69721991,64.84165904,5.542984091,26.42933862,36.89581439,5.469107497,8.752395839,50.38155544
22,6.53579992,55.60192378,7.477310791,13.70359613,49.47306915,4.134867342,3.683240019,48.47710122
20,11.53538774,36.1941686,2.787118877,20.90295404,24.93556584,5.689306429,9.978364979,31.21109213
22,28.31450459,70.98609764,8.891917882,22.5562466,30.6425708,6.609358663,6.229452391,47.08328915
2,13.88578232,42.84200991,5.295121555,28.5939851,6.352033993,9.865335323,3.177838008,39.72418394
19,14.49348052,60.49505781,7.327234125,37.71024862,26.34339397,5.929253627,2.430347663,56.9732454
9,21.0297219,52.44454267,5.176266542,25.80391209,20.93067086,4.622448974,8.817432621,41.91113816
14,20.6224336,65.73531037,9.506984059,30.31127533,5.16424569,3.459383596,7.608503082,39.50263117
10,12.55248645,67.58021422,4.233960068,27.96006508,54.3139202,10.26839382,10.08658699,19.40869238
15,8.509702463,51.86441469,7.543127314,42.31985213,50.5912054,5.337109098,1.426088514,36.64451344
13,27.0253193,75.24472921,6.011534407,8.250151925,15.67592131,11.39259905,4.03697492,28.20377623
16,26.01809202,58.18254998,3.37946565,29.24756962,29.75407393,6.22942302,7.446459457,39.16793476
9,28.27863957,38.73223658,8.227976776,37.78662433,51.78576961,7.845198039,6.884267013,33.30015232
10,12.45595866,39.90620539,1.807124297,19.1210188,39.48207016,2.21870283,6.193837396,61.04215628
10,26.56839014,35.26712286,4.956160095,30.29179382,31.85004445,6.833125661,9.904315621,44.46689374
15,26.02391508,59.39120008,5.200942129,21.38777525,10.42959647,11.60790262,10.09331474,52.68221016
17,18.40464068,45.15599202,2.744638814,24.02270948,21.99332697,8.474514975,7.095863826,49.62784851
5,31.04160044,54.95185101,6.799952288,-0.119448491,8.169592967,1.991423133,1.43172496,25.46492104
13,10.64007324,59.3231043,5.678067011,21.2841736,28.36580349,5.598302154,5.680333484,52.18940779
11,5.870935967,50.03331402,1.834956817,26.5615678,16.16495262,5.966271511,6.627777717,48.73300445
12,18.94462005,42.95262651,6.956079897,23.98371914,17.95510783,7.016173651,5.645085058,42.13560065
11,22.70934962,47.92007321,6.618755529,35.65987113,26.12925413,3.961949799,7.936928783,24.70794482
12,2.994744805,46.55092558,1.873055884,9.122752608,33.68742864,9.850937276,6.979970036,34.60396776
8,3.628994503,33.25098618,6.273159935,13.22018695,38.62207977,5.870502652,3.510095267,31.82522878
10,31.25124353,61.79653934,8.908608285,44.56929382,31.94129403,5.285404918,6.685297536,40.88159078
4,13.81158305,72.31219605,6.741685432,2.494895226,26.35400893,7.061785637,8.332531567,32.32711745
20,27.22506397,54.1155558,6.891390787,27.74514875,12.85525801,5.956615812,8.585372446,40.04034033
20,32.55086105,64.94187744,6.027025009,12.07321144,19.4033165,7.081023,10.03566833,18.65107972
6,9.011182787,48.81601198,3.812468303,1.292505454,50.44923249,4.156132299,10.32761435,32.6021968
15,13.2622657,48.70270677,7.590678613,44.61211938,21.12488139,4.520172669,5.380558026,50.80409545
15,37.13658541,56.37564909,4.634513333,2.813564348,53.79403573,6.897482401,2.165349512,18.76963477
8,27.75028957,56.37100618,2.328601422,30.2042623,30.40849599,7.226697109,1.479865412,16.29646834
10,10.84273145,59.11616074,5.943190413,25.74618942,25.13061118,7.490227957,8.808022028,19.15490345
8,24.34607651,67.31322548,5.21678204,5.38332338,33.05183537,9.837243914,2.323001443,32.59232495
9,26.97069587,60.05531852,7.586971912,14.35356503,29.10156284,4.625492398,7.77181308,55.23033735
13,9.728693675,41.232667,6.711143858,2.742132889,50.94703627,8.04694102,8.286135475,57.1347927
12,11.51010428,66.4593411,4.476621619,24.41516261,38.95431859,1.588961434,4.711704669,36.11903475
18,33.08426774,45.86876101,6.429553099,12.50448102,22.29838994,8.82031669,9.511704973,31.27688547
